Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,135",Sabit Kanca 2,"$402,700",-,-,"$402,700",100%
"1,136",Make Me Shudder 2: Shudder Me Mae Nak,"$394,373",-,-,"$394,373",100%
"1,137",Return to Ithaca,"$389,501",-,-,"$389,501",100%
"1,138",Exists,"$386,350",-,-,"$386,350",100%
"1,139",Yunus Emre: Askin Sesi,"$384,789",-,-,"$384,789",100%
"1,140",Bethlehem,"$384,670","$201,700",52.4%,"$182,970",47.6%
"1,141",Opera de Paris: Barber of Seville,"$384,162",-,-,"$384,162",100%
"1,142",For a Handful of Kisses,"$384,083",-,-,"$384,083",100%
"1,143",ABNKKBSNPLAko?!,"$384,007",-,-,"$384,007",100%
"1,144",Still the Water,"$383,948",-,-,"$383,948",100%
"1,145",Isolados,"$382,371",-,-,"$382,371",100%
"1,146",In the Dark,"$381,663",-,-,"$381,663",100%
"1,147",Killing Love,"$381,059",-,-,"$381,059",100%
"1,148",Lasa y Zabala,"$380,562",-,-,"$380,562",100%
"1,149",Hinterdupfing,"$380,414",-,-,"$380,414",100%
"1,150",Andelé vsedního dne,"$380,111",-,-,"$380,111",100%
"1,151",Age of Cannibals,"$376,702",-,-,"$376,702",100%
"1,152",My House,"$376,363",-,-,"$376,363",100%
"1,153",To Life,"$375,520",-,-,"$375,520",100%
"1,154",Icing,"$374,844",-,-,"$374,844",100%
"1,155",Koyelaanchal,"$373,920",-,-,"$373,920",100%
"1,156",Benedict Ironbreaker: The Red Taxis,"$368,036",-,-,"$368,036",100%
"1,157",Gangster Payday,"$367,920",-,-,"$367,920",100%
"1,158",The Metropolitan Opera HD Live: Wagner: Die Meistersinger von Nürnberg,"$366,796",-,-,"$366,796",100%
"1,159",Glen Campbell: I'll Be Me,"$365,422","$365,422",100%,-,-
"1,160",Tillbaka till Bromma,"$363,329",-,-,"$363,329",100%
"1,161",Swing,"$362,313",-,-,"$362,313",100%
"1,162",Fakat Müzeyyen Bu Derin Bir Tutku,"$361,458",-,-,"$361,458",100%
"1,163",My Little Pony: Equestria Girls - Rainbow Rocks,"$360,736",-,-,"$360,736",100%
"1,164",These Final Hours,"$360,234",-,-,"$360,234",100%
"1,165",Happy Ending,"$359,542","$313,770",87.3%,"$45,772",12.7%
"1,166",The Pact II,"$358,981",-,-,"$358,981",100%
"1,167",Tokyo Fantasy: Sekai no Owari,"$358,657",-,-,"$358,657",100%
"1,168",Maestro,"$358,616",-,-,"$358,616",100%
"1,169",Parental Guidance,"$357,193",-,-,"$357,193",100%
"1,170",Pet Pals in Windland,"$356,152",-,-,"$356,152",100%
"1,171",National Gallery,"$354,971","$253,941",71.5%,"$101,030",28.5%
"1,172",Ilusión Nacional,"$354,647",-,-,"$354,647",100%
"1,173",Trippel Trappel Dierensinterklaas,"$352,618",-,-,"$352,618",100%
"1,174",Pane e burlesque,"$347,535",-,-,"$347,535",100%
"1,175",Land of the Bears,"$347,512",-,-,"$347,512",100%
"1,176",Superegos,"$346,215",-,-,"$346,215",100%
"1,177",Zaman Makinesi 1973,"$344,205",-,-,"$344,205",100%
"1,178",Reckless,"$341,998",-,-,"$341,998",100%
"1,179",Un amor en tiempos de selfies,"$341,796",-,-,"$341,796",100%
"1,180",Buoni a nulla,"$341,470",-,-,"$341,470",100%
"1,181",Star Wars: May the 4th Marathon,"$340,670",-,-,"$340,670",100%
"1,182",Papa Was Not a Rolling Stone,"$339,958",-,-,"$339,958",100%
"1,183",The Green Prince,"$339,208","$258,237",76.1%,"$80,971",23.9%
"1,184",Mamá Ya Crecí,"$338,923",-,-,"$338,923",100%
"1,185",Lousy Bastards,"$338,546",-,-,"$338,546",100%
"1,186",Des lendemains qui chantent,"$334,515",-,-,"$334,515",100%
"1,187",10 000 timmar,"$333,749",-,-,"$333,749",100%
"1,188",Redirected,"$332,537",-,-,"$332,537",100%
"1,189",Delisin Delisin,"$332,401",-,-,"$332,401",100%
"1,190",The Blue Elephant 2014 Re-release,"$331,717",-,-,"$331,717",100%
"1,191",A Drop of the Grapevine,"$331,346",-,-,"$331,346",100%
"1,192",Disco Singh,"$330,226",-,-,"$330,226",100%
"1,193",Kolbøttefabrikken,"$328,487",-,-,"$328,487",100%
"1,194",Spud 3: Learning to Fly,"$327,791",-,-,"$327,791",100%
"1,195",Hip Hop-eration,"$327,534",-,-,"$327,534",100%
"1,196",Elaine Stritch: Shoot Me,"$327,452","$327,452",100%,-,-
"1,197",Another Life,"$324,599",-,-,"$324,599",100%
"1,198",My Sweet Pepper Land,"$324,440",-,-,"$324,440",100%
"1,199",Belle comme la femme d'un autre,"$323,832",-,-,"$323,832",100%
"1,200",Jawazat Mary,"$322,529",-,-,"$322,529",100%
"1,201",Ghoul,"$322,173",-,-,"$322,173",100%
"1,202",Chubby,"$319,152",-,-,"$319,152",100%
"1,203",Dive Olly Dive and the Pirate Treasure,"$318,928",-,-,"$318,928",100%
"1,204",The Little Penguin Pororo's Racing Adventure 2014 Re-release,"$318,502",-,-,"$318,502",100%
"1,205",Still 2,"$316,815",-,-,"$316,815",100%
"1,206",A esmorga,"$315,047",-,-,"$315,047",100%
"1,207",Love Lasts Three Years 2014 Re-release,"$314,901",-,-,"$314,901",100%
"1,208",Sickos,"$313,837",-,-,"$313,837",100%
"1,209",The Hornet's Nest,"$312,706","$312,706",100%,-,-
"1,210",Fair Play,"$312,678",-,-,"$312,678",100%
"1,211",Dancing in Jaffa,"$311,001","$151,098",48.6%,"$159,903",51.4%
"1,212",I Am Eleven 2014 Re-release,"$310,116","$310,116",100%,-,-
"1,213",Klumpfisken,"$309,587",-,-,"$309,587",100%
"1,214",The Amazing Catfish,"$308,349","$11,342",3.7%,"$297,007",96.3%
"1,215",High Society,"$307,025",-,-,"$307,025",100%
"1,216",Half of a Yellow Sun,"$306,393","$54,529",17.8%,"$251,864",82.2%
"1,217",The Eyes Diary,"$305,876",-,-,"$305,876",100%
"1,218",4 Kings,"$305,295",-,-,"$305,295",100%
"1,219",Purani Jeans,"$305,113",-,-,"$305,113",100%
"1,220",L'endemà,"$304,384",-,-,"$304,384",100%
"1,221",Meine Schwestern,"$303,966",-,-,"$303,966",100%
"1,222",The Unknown Known,"$301,604","$276,497",91.7%,"$25,107",8.3%
"1,223",Mau Mau Maria,"$299,929",-,-,"$299,929",100%
"1,224",Hansel & Gretel Get Baked,"$298,688",-,-,"$298,688",100%
"1,225",Here Is Harold,"$298,244",-,-,"$298,244",100%
"1,226",Jinn,"$297,381","$202,348",68%,"$95,033",32%
"1,227",Anjaan,"$296,477",-,-,"$296,477",100%
"1,228",Labyrinthus,"$295,931",-,-,"$295,931",100%
"1,229",Jatt James Bond,"$295,327",-,-,"$295,327",100%
"1,230",W. - The Killer of Flanders Fields,"$294,348",-,-,"$294,348",100%
"1,231",Innocence,"$294,039","$294,039",100%,-,-
"1,232",Hanni & Nanni 3 2014 Re-release,"$293,734",-,-,"$293,734",100%
"1,233","Kidnapping, Caucasian Style","$291,766",-,-,"$291,766",100%
"1,234",Big Bad Wolves,"$291,239","$33,232",11.4%,"$258,007",88.6%
"1,235",Best Night Ever,"$289,511",-,-,"$289,511",100%
"1,236",Vasilisa,"$289,138",-,-,"$289,138",100%
"1,237",Halam Geldi,"$289,013",-,-,"$289,013",100%
"1,238",Welcome to New York,"$288,837",-,-,"$288,837",100%
"1,239",Antarctica: A Year on Ice,"$288,757","$288,757",100%,-,-
"1,240",The Last of Robin Hood,"$288,545","$288,545",100%,-,-
"1,241",Gyeongju,"$288,139",-,-,"$288,139",100%
"1,242",Zombie TV,"$287,737",-,-,"$287,737",100%
"1,243",The Silent Mountain,"$286,009",-,-,"$286,009",100%
"1,244",Pob na pluak,"$284,384",-,-,"$284,384",100%
"1,245",The Kindergarten Teacher,"$284,065","$36,190",12.7%,"$247,875",87.3%
"1,246",Healing,"$282,258",-,-,"$282,258",100%
"1,247",Le jeu de la vérité,"$280,150",-,-,"$280,150",100%
"1,248",Brasserie Romantiek 2014 Re-release,"$275,334",-,-,"$275,334",100%
"1,249",Life After Beth,"$274,717","$88,273",32.1%,"$186,444",67.9%
"1,250",The Biggest Rescue,"$274,301",-,-,"$274,301",100%
"1,251",Vulva 3.0,"$273,343",-,-,"$273,343",100%
"1,252",Gustavo Enciklopedija,"$271,943",-,-,"$271,943",100%
"1,253",Gato negro,"$270,273",-,-,"$270,273",100%
"1,254",Corpus Christi: Playing with Redemption,"$267,549",-,-,"$267,549",100%
"1,255",Falcon Rising,"$267,476","$11,774",4.4%,"$255,702",95.6%
"1,256",Drive Hard,"$267,030",-,-,"$267,030",100%
"1,257",Arrebato,"$266,407",-,-,"$266,407",100%
"1,258",Divin enfant,"$265,887",-,-,"$265,887",100%
"1,259",Bodybuilder,"$264,090",-,-,"$264,090",100%
"1,260",The Tortured 2014 Re-release,"$263,084",-,-,"$263,084",100%
"1,261",Danny's Doomsday,"$260,861",-,-,"$260,861",100%
"1,262",The Detectives,"$260,827",-,-,"$260,827",100%
"1,263",Max Adventures: Dinoterra,"$260,247",-,-,"$260,247",100%
"1,264",Rampage: Capital Punishment,"$258,910",-,-,"$258,910",100%
"1,265",Dark Touch,"$256,979",-,-,"$256,979",100%
"1,266",Raja Natwarlal,"$256,978","$131,105",51%,"$125,873",49%
"1,267",Alive Inside: A Story of Music and Memory,"$256,682","$256,682",100%,-,-
"1,268",The Food Guide to Love,"$256,525",-,-,"$256,525",100%
"1,269",Jinn 2014 Re-release,"$255,317",-,-,"$255,317",100%
"1,270",Mistaken for Strangers,"$253,285","$138,991",54.9%,"$114,294",45.1%
"1,271",Holidays in the Sun,"$252,564",-,-,"$252,564",100%
"1,272",Hockney,"$252,346",-,-,"$252,346",100%
"1,273",Spell,"$251,781",-,-,"$251,781",100%
"1,274",Los bañeros más locos del mundo,"$250,307",-,-,"$250,307",100%
"1,275",The Trials of Cate McCall,"$249,601",-,-,"$249,601",100%
"1,276",Familien Jul,"$249,413",-,-,"$249,413",100%
"1,277",Lilting,"$247,377","$27,054",10.9%,"$220,323",89.1%
"1,278",The Galapagos Affair: Satan Came to Eden,"$247,159","$247,159",100%,-,-
"1,279",Trust Me,"$246,093",-,-,"$246,093",100%
"1,280",Hayat Sana Güzel,"$245,385",-,-,"$245,385",100%
"1,281",Threesome,"$245,155",-,-,"$245,155",100%
"1,282",The Nightingale,"$244,667",-,-,"$244,667",100%
"1,283",Zejtra naporád,"$244,274",-,-,"$244,274",100%
"1,284",Fascinating India 3D,"$244,165",-,-,"$244,165",100%
"1,285",Midsummer Night's Tango,"$243,502",-,-,"$243,502",100%
"1,286",Konfetti,"$241,791",-,-,"$241,791",100%
"1,287",Road,"$241,744",-,-,"$241,744",100%
"1,288",The Rooms,"$241,674",-,-,"$241,674",100%
"1,289",Housebound,"$241,347",-,-,"$241,347",100%
"1,290",Road to Ninja - Naruto the Movie 2014 Re-release,"$240,687","$43,171",17.9%,"$197,516",82.1%
"1,291",Ghost in the Shell Arise: Border 3 - Ghost Tears,"$240,470",-,-,"$240,470",100%
"1,292",On the Bride's Side,"$240,181",-,-,"$240,181",100%
"1,293",The Brass Teapot 2014 Re-release,"$238,030",-,-,"$238,030",100%
"1,294",The House at the End of Time 2014 Re-release,"$237,909",-,-,"$237,909",100%
"1,295",The Gate,"$237,809",-,-,"$237,809",100%
"1,296",Art and Craft,"$235,037","$235,037",100%,-,-
"1,297",Rheingold - Gesichter eines Flusses,"$234,533",-,-,"$234,533",100%
"1,298",Kärlek deluxe,"$234,337",-,-,"$234,337",100%
"1,299",Fiddlesticks,"$234,151",-,-,"$234,151",100%
"1,300",Fort Ross,"$233,290",-,-,"$233,290",100%
"1,301",Daawat-e-Ishq,"$231,688",-,-,"$231,688",100%
"1,302",Veeram,"$231,046",-,-,"$231,046",100%
"1,303",Third Eye,"$229,531",-,-,"$229,531",100%
"1,304",Glass Dolls,"$227,857",-,-,"$227,857",100%
"1,305",Aire libre,"$227,781",-,-,"$227,781",100%
"1,306",Bhoothnath Returns,"$227,756",-,-,"$227,756",100%
"1,307",El sueño de todos,"$226,535",-,-,"$226,535",100%
"1,308",Dr. Cabbie,"$225,490","$225,490",100%,-,-
"1,309",A Night in Old Mexico,"$225,222",-,-,"$225,222",100%
"1,310",Double DI Trouble,"$225,110",-,-,"$225,110",100%
"1,311",The Vatican Museums,"$224,278",-,-,"$224,278",100%
"1,312",A Fantastic Ghost Wedding,"$223,930",-,-,"$223,930",100%
"1,313",10.000 Km,"$222,530","$12,423",5.6%,"$210,107",94.4%
"1,314",Oh! Father,"$222,390",-,-,"$222,390",100%
"1,315",Ángel o demonio: El demonio de los celos,"$221,879",-,-,"$221,879",100%
"1,316",La cueva,"$221,858",-,-,"$221,858",100%
"1,317",Beyond Beyond,"$220,784",-,-,"$220,784",100%
"1,318",Blood Ransom,"$220,388",-,-,"$220,388",100%
"1,319",Supermensch,"$220,065","$213,064",96.8%,"$7,001",3.2%
"1,320",The Second Coming,"$218,889",-,-,"$218,889",100%
"1,321",War Horse,"$217,803",-,-,"$217,803",100%
"1,322",Freedom,"$216,965",-,-,"$216,965",100%
"1,323",Fish N Chips: The Movie,"$216,866",-,-,"$216,866",100%
"1,324",Hero,"$215,462",-,-,"$215,462",100%
"1,325",Bony a klid II,"$214,021",-,-,"$214,021",100%
"1,326",Two Men in Town,"$213,204",-,-,"$213,204",100%
"1,327",Namo OK,"$213,056",-,-,"$213,056",100%
"1,328",Sta kala kathoumena,"$212,571",-,-,"$212,571",100%
"1,329",The Vanished Elephant,"$212,410",-,-,"$212,410",100%
"1,330",Waste Land,"$212,245",-,-,"$212,245",100%
"1,331",Mr Perfect,"$211,853",-,-,"$211,853",100%
"1,332",Belluscone. Una storia siciliana,"$210,967",-,-,"$210,967",100%
"1,333",Rob the Mob,"$209,613","$208,693",99.6%,$920,0.4%
"1,334",The Right Kind of Wrong,"$208,105","$2,098",1%,"$206,007",99%
"1,335",Under the Electric Sky,"$207,584","$207,584",100%,-,-
"1,336",Advanced Style,"$207,231","$87,879",42.4%,"$119,352",57.6%
"1,337",The Machine,"$205,715",-,-,"$205,715",100%
"1,338",Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,"$205,108",-,-,"$205,108",100%
"1,339",The Parallel,"$203,542",-,-,"$203,542",100%
"1,340",Krásno,"$203,485",-,-,"$203,485",100%
"1,341",Mr. Kaplan,"$203,009",-,-,"$203,009",100%
"1,342",Charlie's Country,"$202,966","$42,937",21.2%,"$160,029",78.8%
"1,343",Magical Girl,"$202,756",-,-,"$202,756",100%
"1,344",Heartless,"$202,739",-,-,"$202,739",100%
"1,345",Láska na vlásku,"$202,065",-,-,"$202,065",100%
"1,346",Listen Up Philip,"$200,126","$200,126",100%,-,-
"1,347",A Summer's Tale,"$198,126","$198,126",100%,-,-
"1,348",Good Girl,"$197,936",-,-,"$197,936",100%
"1,349",Velaiyilla Pattathari,"$197,197",-,-,"$197,197",100%
"1,350",Break Loose,"$196,379",-,-,"$196,379",100%
"1,351",Gawaza Mery,"$195,950",-,-,"$195,950",100%
"1,352",Watashi no Hawaii no arukikata,"$195,041",-,-,"$195,041",100%
"1,353",Primates of the Caribbean 2014 Re-release,"$194,106",-,-,"$194,106",100%
"1,354","Sexo fácil, películas tristes","$192,466",-,-,"$192,466",100%
"1,355",Geronimo,"$191,365",-,-,"$191,365",100%
"1,356",Plan Bart,"$190,801",-,-,"$190,801",100%
"1,357",Patchwork Family,"$190,690",-,-,"$190,690",100%
"1,358",Code Black,"$190,229","$190,229",100%,-,-
"1,359",Skinwalker Ranch,"$189,380",-,-,"$189,380",100%
"1,360",Quiet Bliss,"$189,318",-,-,"$189,318",100%
"1,361",French Dolls,"$188,410",-,-,"$188,410",100%
"1,362",Thomas & Friends: Tale of the Brave,"$188,290",-,-,"$188,290",100%
"1,363","Synecdoche, New York 2014 Re-release","$187,077",-,-,"$187,077",100%
"1,364",In the Basement,"$186,036","$3,643",2%,"$182,393",98%
"1,365",The Crossing 2014 Re-release,"$185,643",-,-,"$185,643",100%
"1,366",Total Chaos,"$184,730",-,-,"$184,730",100%
"1,367",Avenged,"$183,927",-,-,"$183,927",100%
"1,368",Asier ETA biok,"$183,216",-,-,"$183,216",100%
"1,369",Mardaani,"$183,205",-,-,"$183,205",100%
"1,370",She Devil,"$182,442",-,-,"$182,442",100%
"1,371",Fin Sugoi,"$181,739",-,-,"$181,739",100%
"1,372",For Some Inexplicable Reason,"$181,554",-,-,"$181,554",100%
"1,373",The Grandad,"$181,052",-,-,"$181,052",100%
"1,374",1001 Grams,"$181,030","$10,983",6.1%,"$170,047",93.9%
"1,375",Bangalore Days,"$180,217",-,-,"$180,217",100%
"1,376",Balgar: The Movie,"$179,850",-,-,"$179,850",100%
"1,377",Therapy for a Vampire,"$179,607",-,-,"$179,607",100%
"1,378",Holiday 2014 Re-release,"$179,131",-,-,"$179,131",100%
"1,379",Beyond Beauty: Taiwan from Above,"$178,608",-,-,"$178,608",100%
"1,380",Raew Talu Raew,"$177,924",-,-,"$177,924",100%
"1,381",Sonali Cable,"$177,396",-,-,"$177,396",100%
"1,382",Anita: Speaking Truth to Power,"$176,979","$176,979",100%,-,-
"1,383",Elixir,"$175,910",-,-,"$175,910",100%
"1,384",Refugiado,"$175,410",-,-,"$175,410",100%
"1,385",A Wolf at the Door,"$174,619",-,-,"$174,619",100%
"1,386",Arvydas Sabonis 11,"$173,307",-,-,"$173,307",100%
"1,387",Blackie and Canuto 3D,"$172,929",-,-,"$172,929",100%
"1,388",The Metropolitan Opera HD Live: Puccini: La Bohème,"$172,729",-,-,"$172,729",100%
"1,389",Afternoon of a Faun: Tanaquil Le Clercq,"$172,450","$172,450",100%,-,-
"1,390",Abuse of Weakness,"$171,660","$31,611",18.4%,"$140,049",81.6%
"1,391",De guerre lasse,"$171,522",-,-,"$171,522",100%
"1,392",United Passions,"$171,511",$607,0.4%,"$170,904",99.6%
"1,393",Kaum De Heere,"$171,193",-,-,"$171,193",100%
"1,394",Ein Geschenk der Götter,"$171,095",-,-,"$171,095",100%
"1,395",Rak Luang Lhon,"$170,158",-,-,"$170,158",100%
"1,396",Hoodies vs. Hooligans,"$168,588",-,-,"$168,588",100%
"1,397",Beltracchi: The Art of Forgery,"$168,238",-,-,"$168,238",100%
"1,398",Tokyo Fiancée,"$167,230",-,-,"$167,230",100%
"1,399",The Film Critic,"$165,891","$7,358",4.4%,"$158,533",95.6%
"1,400",Lügen,"$165,884",-,-,"$165,884",100%
"1,401",Zombie Fight Club,"$165,653",-,-,"$165,653",100%
"1,402",App Love,"$165,522",-,-,"$165,522",100%
"1,403",Wayang Boy,"$165,346",-,-,"$165,346",100%
"1,404",Amapola,"$165,074",-,-,"$165,074",100%
"1,405",Nas: Time Is Illmatic,"$164,540","$164,540",100%,-,-
"1,406",Eastern Boys,"$164,290","$16,831",10.2%,"$147,459",89.8%
"1,407",Keep on Keepin' On,"$163,745","$163,745",100%,-,-
"1,408",Jack Goes Boating 2014 Re-release,"$163,727",-,-,"$163,727",100%
"1,409",Rapid Reaction Corps 2,"$163,368",-,-,"$163,368",100%
"1,410",Drishyam,"$162,072",-,-,"$162,072",100%
"1,411",Seve,"$161,874",-,-,"$161,874",100%
"1,412",Sventa Karve,"$161,607",-,-,"$161,607",100%
"1,413",Marsella,"$161,333",-,-,"$161,333",100%
"1,414",Twelve Nights,"$160,796",-,-,"$160,796",100%
"1,415",Pleasant Goat 6,"$160,357",-,-,"$160,357",100%
"1,416",Sinbad: The Fifth Voyage,"$159,862","$159,862",100%,-,-
"1,417",Cykelmyggen og minibillen,"$157,515",-,-,"$157,515",100%
"1,418",Skylight,"$155,339",-,-,"$155,339",100%
"1,419",After School Midnighters,"$155,202",-,-,"$155,202",100%
"1,420",En prest og en plage,"$155,123",-,-,"$155,123",100%
"1,421",Citizen Koch,"$153,908","$153,908",100%,-,-
"1,422",Krakel Spektakel,"$153,776",-,-,"$153,776",100%
"1,423",Tonnerre,"$153,161",-,-,"$153,161",100%
"1,424",Changes,"$152,786",-,-,"$152,786",100%
"1,425",Finding Fela,"$152,346","$120,980",79.4%,"$31,366",20.6%
"1,426",Ankhon Dekhi,"$151,226",-,-,"$151,226",100%
"1,427",Kidon,"$150,390",-,-,"$150,390",100%
"1,428",Godzilla 2014 Re-release,"$150,191","$150,191",100%,-,-
"1,429","Relaks, It's Just Pag-ibig","$149,331",-,-,"$149,331",100%
"1,430",Consequences,"$148,960",-,-,"$148,960",100%
"1,431",Heritages,"$148,880",-,-,"$148,880",100%
"1,432",Hard to Get,"$148,383",-,-,"$148,383",100%
"1,433",Watermark,"$146,572","$84,464",57.6%,"$62,108",42.4%
"1,434",Born to Race: Fast Track,"$145,828",-,-,"$145,828",100%
"1,435",Red Sky 2014 Re-release,"$145,346",-,-,"$145,346",100%
"1,436",Kids for Cash,"$143,178","$143,178",100%,-,-
"1,437",Sister Dulce: The Angel from Brazil,"$142,713",-,-,"$142,713",100%
"1,438",Crimean,"$142,344",-,-,"$142,344",100%
"1,439",Bilocation,"$142,286",-,-,"$142,286",100%
"1,440",Vloga za Emo,"$141,950",-,-,"$141,950",100%
"1,441",May in the Summer,"$141,605","$22,004",15.5%,"$119,601",84.5%
"1,442",Presentimientos,"$141,516",-,-,"$141,516",100%
"1,443",Harry Og Heimir,"$140,883",-,-,"$140,883",100%
"1,444",Afterimages,"$140,730",-,-,"$140,730",100%
"1,445",May We Chat,"$140,676",-,-,"$140,676",100%
"1,446",Gore Vidal: The United States of Amnesia,"$140,164","$140,164",100%,-,-
"1,447",Coherence,"$139,745","$102,617",73.4%,"$37,128",26.6%
"1,448",Flowers,"$139,421","$61,568",44.2%,"$77,853",55.8%
"1,449",Dansen op de vulkaan,"$139,410",-,-,"$139,410",100%
"1,450",Xenia,"$139,186","$3,181",2.3%,"$136,005",97.7%
"1,451",A Grande Vitória,"$139,124",-,-,"$139,124",100%
"1,452",The Polar Express 2014 IMAX Release,"$139,055","$139,055",100%,-,-
"1,453",Zero Motivation,"$138,609","$116,044",83.7%,"$22,565",16.3%
"1,454",Cinema Paradiso 2014 Re-release,"$138,355",-,-,"$138,355",100%
"1,455",Until Now,"$138,208",-,-,"$138,208",100%
"1,456",Dream Driven,"$138,086",-,-,"$138,086",100%
"1,457",The Market,"$136,675",-,-,"$136,675",100%
"1,458",The Metropolitan Opera HD Live: Bizet: Carmen,"$136,620",-,-,"$136,620",100%
"1,459",Die Spook van Uniondale,"$135,889",-,-,"$135,889",100%
"1,460",Vellaikaara Durai,"$135,155",-,-,"$135,155",100%
"1,461",Warren Miller: Ticket to Ride,"$134,754",-,-,"$134,754",100%
"1,462",Battle of the Damned,"$134,452",-,-,"$134,452",100%
"1,463",Tristesse Club,"$134,440",-,-,"$134,440",100%
"1,464",La hermandad,"$134,364",-,-,"$134,364",100%
"1,465",Love or Death,"$134,162",-,-,"$134,162",100%
"1,466",Redwood Highway,"$134,049","$134,049",100%,-,-
"1,467",The Great Museum,"$133,905","$18,020",13.5%,"$115,885",86.5%
"1,468",One Night in Istanbul,"$133,588",-,-,"$133,588",100%
"1,469",The Jewish Cardinal,"$133,232","$133,232",100%,-,-
"1,470",The Metropolitan Opera Presents: Così fan tutte,"$131,920",-,-,"$131,920",100%
"1,471",Oi chum mai,"$131,835",-,-,"$131,835",100%
"1,472",Lola auf der Erbse,"$130,843",-,-,"$130,843",100%
"1,473",Alone for Christmas,"$130,743",-,-,"$130,743",100%
"1,474",Panika,"$130,391",-,-,"$130,391",100%
"1,475",Reclaim,"$129,822",-,-,"$129,822",100%
"1,476",Paris of the North,"$128,716",-,-,"$128,716",100%
"1,477",The Adventurer: The Curse of the Midas Box,"$128,471","$6,399",5%,"$122,072",95%
"1,478",Maracaná,"$128,167",-,-,"$128,167",100%
"1,479",The Metropolitan Opera HD Live: Dvorák: Rusalka,"$126,962",-,-,"$126,962",100%
"1,480",The Anomaly,"$126,027",-,-,"$126,027",100%
"1,481",Killer Mermaid,"$126,005",-,-,"$126,005",100%
"1,482",Recoil,"$125,912",-,-,"$125,912",100%
"1,483",Brave Men's Blood,"$125,366",-,-,"$125,366",100%
"1,484",Exodus 2014 Re-release,"$125,249",-,-,"$125,249",100%
"1,485",Haram,"$124,043",-,-,"$124,043",100%
"1,486",Knights of Badassdom,"$123,854","$123,854",100%,-,-
"1,487",Love Isn't Always on Time,"$123,774",-,-,"$123,774",100%
"1,488",Lifsleikni Gillz,"$123,757",-,-,"$123,757",100%
"1,489",The Boy and the World,"$121,928",-,-,"$121,928",100%
"1,490",Afflicted,"$121,179","$121,179",100%,-,-
"1,491",Better Living Through Chemistry,"$120,823","$75,143",62.2%,"$45,680",37.8%
"1,492",Hostage,"$120,324",-,-,"$120,324",100%
"1,493",Jakten på Berlusconi,"$120,094",-,-,"$120,094",100%
"1,494",Paradise in Service,"$118,809",-,-,"$118,809",100%
"1,495",Jauja 2014 Re-release,"$117,117","$60,231",51.4%,"$56,886",48.6%
"1,496",Startap,"$117,111",-,-,"$117,111",100%
"1,497",Knock Out 2014 Re-release,"$117,034",-,-,"$117,034",100%
"1,498",Garden Lovers,"$116,890",-,-,"$116,890",100%
"1,499",Olvidados,"$116,795",-,-,"$116,795",100%
"1,500",Besser als nix,"$116,592",-,-,"$116,592",100%
"1,501",Peri Masali,"$115,810",-,-,"$115,810",100%
"1,502",Ironclad: Battle for Blood,"$115,791",-,-,"$115,791",100%
"1,503",The Invisible Front,"$115,650",-,-,"$115,650",100%
"1,504",Evliya Çelebi: The Fountain of Youth,"$115,523",-,-,"$115,523",100%
"1,505",Hardkor Disko,"$115,311",-,-,"$115,311",100%
"1,506",Agent 2000: Die Laksman,"$115,246",-,-,"$115,246",100%
"1,507",Meeting the Giant,"$115,073",-,-,"$115,073",100%
"1,508",Dementia,"$114,940",-,-,"$114,940",100%
"1,509",Coriolanus 2014 Re-release,"$114,671",-,-,"$114,671",100%
"1,510",The Journey,"$114,290",-,-,"$114,290",100%
"1,511",Sharknado 2: The Second One,"$114,229",-,-,"$114,229",100%
"1,512",Star Wars: May the 4th Marathon,"$114,089",-,-,"$114,089",100%
"1,513",Jack to a King: The Swansea Story,"$114,061",-,-,"$114,061",100%
"1,514",Majstori,"$113,914",-,-,"$113,914",100%
"1,515",Search Party,"$113,692",-,-,"$113,692",100%
"1,516",Tibetan Dog 2014 Re-release,"$113,600",-,-,"$113,600",100%
"1,517",Století Miroslava Zikmunda,"$113,469",-,-,"$113,469",100%
"1,518",Radical Evil,"$113,348",-,-,"$113,348",100%
"1,519",God the Father,"$113,276","$113,276",100%,-,-
"1,520",Bewakoofiyaan,"$112,986",-,-,"$112,986",100%
"1,521",Penton: The John Penton Story,"$112,159","$112,159",100%,-,-
"1,522",When Animals Dream,"$111,952",-,-,"$111,952",100%
"1,523",The Perfect Wave,"$111,486",-,-,"$111,486",100%
"1,524",Rich Hill,"$111,376","$111,376",100%,-,-
"1,525",Rain: The Flower of Doom,"$111,282",-,-,"$111,282",100%
"1,526",The Metropolitan Opera HD Live: Mozart: Le nozze di Figaro,"$111,158",-,-,"$111,158",100%
"1,527",Aa Gaye Munde U.K. De,"$110,868",-,-,"$110,868",100%
"1,528",The Overnighters,"$110,763","$110,763",100%,-,-
"1,529",Duran Duran: Unstaged,"$110,746","$110,746",100%,-,-
"1,530",West,"$110,740",-,-,"$110,740",100%
"1,531",I Sell Love,"$110,272",-,-,"$110,272",100%
"1,532",Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran,"$109,630","$109,630",100%,-,-
"1,533",Pocket Listing,"$109,245",-,-,"$109,245",100%
"1,534",The Disappearance of Eleanor Rigby: Him,"$109,144",-,-,"$109,144",100%
"1,535",Patrick: Evil Awakens,"$109,056",-,-,"$109,056",100%
