Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,060",Povestea unui pierde-vara,"$55,724",-,-,"$55,724",100%
"2,061",Serdtse mira,"$55,643",-,-,"$55,643",100%
"2,062",Heathers 2018 Re-release,"$55,507",-,-,"$55,507",100%
"2,063",Banjara - The Truck Driver,"$55,475",-,-,"$55,475",100%
"2,064",Un amore così grande,"$55,391",-,-,"$55,391",100%
"2,065",Uchu Sentai Kyuranger vs. Space Squad,"$55,201",-,-,"$55,201",100%
"2,066",Mamma Mia! 2018 Re-release,"$55,168","$39,601",71.8%,"$15,567",28.2%
"2,067",American Dream: Detroit,"$55,092","$55,092",100%,-,-
"2,068",The Great Mystical Circus,"$54,926",-,-,"$54,926",100%
"2,069",DAZN Boxing: Canelo Alvarez vs. Rocky Fielding,"$54,916","$54,916",100%,-,-
"2,070",When Angels Sleep,"$54,850",-,-,"$54,850",100%
"2,071",Don't Cry for Me England,"$54,695",-,-,"$54,695",100%
"2,072",5.18 Hinzpeter Story,"$54,523",-,-,"$54,523",100%
"2,073",Digimon Adventure tri. Part 6: Future,"$54,324","$54,324",100%,-,-
"2,074",Remélem legközelebb sikerül meghalnod:),"$54,305",-,-,"$54,305",100%
"2,075",The Boy and the Beast 2018 Re-release,"$54,266",-,-,"$54,266",100%
"2,076","Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai","$54,213",-,-,"$54,213",100%
"2,077",Clowntergeist,"$54,209",-,-,"$54,209",100%
"2,078",The Assassin's Code,"$53,940","$11,218",20.8%,"$42,722",79.2%
"2,079",Harajuku,"$53,901",-,-,"$53,901",100%
"2,080",Otzi and the Mystery of Time,"$53,815",-,-,"$53,815",100%
"2,081",Pettersson und Findus 2 - Das schönste Weihnachten überhaupt 2018 Re-release,"$53,779",-,-,"$53,779",100%
"2,082",The Legend of Hallowaiian,"$53,738",$451,0.8%,"$53,287",99.2%
"2,083",Che: Part One 2018 Re-release,"$53,647",-,-,"$53,647",100%
"2,084",Tik Tik Tik,"$53,599",-,-,"$53,599",100%
"2,085",Srinivasa Kalyanam,"$53,583",-,-,"$53,583",100%
"2,086",Grass,"$53,503","$8,084",15.1%,"$45,419",84.9%
"2,087",Parole,"$53,446",-,-,"$53,446",100%
"2,088",The Great Silence,"$53,074","$53,074",100%,-,-
"2,089",Beast of Burden,"$52,976",-,-,"$52,976",100%
"2,090",Devil's Gate,"$52,966",-,-,"$52,966",100%
"2,091",Jonathan 2018 Re-release,"$52,923",-,-,"$52,923",100%
"2,092",The Troupe,"$52,850",-,-,"$52,850",100%
"2,093",Unbridled,"$52,697",-,-,"$52,697",100%
"2,094",My Life,"$52,631",-,-,"$52,631",100%
"2,095",The Skin of the Wolf,"$52,408",-,-,"$52,408",100%
"2,096",Legend Second of Tang Dynasty,"$52,260",-,-,"$52,260",100%
"2,097",Love in 7 Days,"$52,168",-,-,"$52,168",100%
"2,098",Armed Response,"$52,036",-,-,"$52,036",100%
"2,099",Malan Flower Blooms,"$51,996",-,-,"$51,996",100%
"2,100",The Snowman Trek,"$51,743","$51,743",100%,-,-
"2,101",Wanda 2018 Re-release,"$51,713","$51,713",100%,-,-
"2,102",Milyonluk Kus,"$51,710",-,-,"$51,710",100%
"2,103",Aate Di Chidi,"$51,577",-,-,"$51,577",100%
"2,104",Sevgili Komsum,"$51,260",-,-,"$51,260",100%
"2,105",Discover Arts: Hitler vs Picasso,"$51,132",-,-,"$51,132",100%
"2,106",Spitak,"$51,018",-,-,"$51,018",100%
"2,107",Wo de ying zi zai ben pao,"$50,311",-,-,"$50,311",100%
"2,108",The Royal Wedding: Prince Harry and Meghan Markle,"$50,264","$50,264",100%,-,-
"2,109",The Voices 2018 Re-release,"$50,217",-,-,"$50,217",100%
"2,110",Willy and the Guardians of the Lake,"$50,197",-,-,"$50,197",100%
"2,111",Twilight 2018 Re-release,"$50,081",-,-,"$50,081",100%
"2,112",Mangalyam Thanthunanena,"$49,998",-,-,"$49,998",100%
"2,113",Bigger,"$49,997","$46,382",92.8%,"$3,615",7.2%
"2,114",Il Postino 2018 Re-release,"$49,988",-,-,"$49,988",100%
"2,115",Home,"$49,934",-,-,"$49,934",100%
"2,116",In viaggio con Adele,"$49,924",-,-,"$49,924",100%
"2,117",The Bobot,"$49,756",-,-,"$49,756",100%
"2,118",Curse of the Witch's Doll,"$49,691",-,-,"$49,691",100%
"2,119",Sextape,"$49,524",-,-,"$49,524",100%
"2,120",Interrail,"$49,478",-,-,"$49,478",100%
"2,121",Make Us Dream,"$49,432",-,-,"$49,432",100%
"2,122",My Perfect You,"$49,382",-,-,"$49,382",100%
"2,123",Jumanji/Jumanji: Welcome to the Jungle 2018 NCM Fathom Event,"$49,381","$49,381",100%,-,-
"2,124",The Invisible Woman 2018 Re-release,"$49,336",-,-,"$49,336",100%
"2,125",Fantasy Dream Trip,"$49,227",-,-,"$49,227",100%
"2,126",Hal,"$49,045","$48,698",99.3%,$347,0.7%
"2,127",Bergman: A Year in the Life,"$48,884",-,-,"$48,884",100%
"2,128",The China Hustle,"$48,650","$48,650",100%,-,-
"2,129",That Time of Year,"$48,537",-,-,"$48,537",100%
"2,130",Mes frères,"$48,208",-,-,"$48,208",100%
"2,131",The Movie Drive Head Tomica Hyper Rescue,"$48,114",-,-,"$48,114",100%
"2,132",Souq Al Jumma,"$47,827",-,-,"$47,827",100%
"2,133",Travel! Frog in the Shallow Well,"$47,546",-,-,"$47,546",100%
"2,134",Karimi Gördünüz Mü?,"$47,529",-,-,"$47,529",100%
"2,135",350 Days - Legends. Champions. Survivors,"$47,526","$47,526",100%,-,-
"2,136",El man del porno,"$47,513",-,-,"$47,513",100%
"2,137",Border Politics,"$47,417",-,-,"$47,417",100%
"2,138",Awe!,"$47,386",-,-,"$47,386",100%
"2,139",Beyond the Clouds,"$47,368",-,-,"$47,368",100%
"2,140",House of the Witch,"$47,188",-,-,"$47,188",100%
"2,141",Suggs: My Life Story,"$46,999",-,-,"$46,999",100%
"2,142",Ruben Blades Is Not My Name,"$46,890",-,-,"$46,890",100%
"2,143",U Turn,"$46,861",-,-,"$46,861",100%
"2,144",Joel,"$46,780",-,-,"$46,780",100%
"2,145",The Good Old Days,"$46,662",-,-,"$46,662",100%
"2,146",Bekiya,"$46,609",-,-,"$46,609",100%
"2,147",The Red Shield Pioneer,"$46,380",-,-,"$46,380",100%
"2,148",Sunny,"$46,376",-,-,"$46,376",100%
"2,149",R.I.P.,"$46,209",-,-,"$46,209",100%
"2,150",Kizim ve Ben,"$46,202",-,-,"$46,202",100%
"2,151",Deniz ve Günes,"$46,081",-,-,"$46,081",100%
"2,152",The Recce,"$46,024",-,-,"$46,024",100%
"2,153",You'll Never Walk Alone,"$45,997",-,-,"$45,997",100%
"2,154",Downrange,"$45,780",-,-,"$45,780",100%
"2,155",Bel-Ghalat,"$45,623",-,-,"$45,623",100%
"2,156",Kiki's Delivery Service 2018 Re-release,"$45,446",-,-,"$45,446",100%
"2,157",Mercury,"$45,429",-,-,"$45,429",100%
"2,158",Müsaadenizle Büyükler,"$45,371",-,-,"$45,371",100%
"2,159",My Favorite Fabric,"$45,223",-,-,"$45,223",100%
"2,160",Tutto quello che vuoi 2018 Re-release,"$45,011",-,-,"$45,011",100%
"2,161",Goodachari,"$44,969",-,-,"$44,969",100%
"2,162",Op stap met Dirk Scheele de Film,"$44,922",-,-,"$44,922",100%
"2,163",That Summer,"$44,659","$34,556",77.4%,"$10,103",22.6%
"2,164",A Loner,"$44,311",-,-,"$44,311",100%
"2,165",Ratchasaan,"$44,242",-,-,"$44,242",100%
"2,166",Amar Akbar Anthony,"$44,225",-,-,"$44,225",100%
"2,167",Howard Lovecraft & the Undersea Kingdom,"$44,162",-,-,"$44,162",100%
"2,168",Pihu,"$44,145",-,-,"$44,145",100%
"2,169",Submission,"$44,069","$39,985",90.7%,"$4,084",9.3%
"2,170",Liyana,"$44,045","$44,045",100%,-,-
"2,171",Garry Winogrand: All Things are Photographable,"$44,002","$44,002",100%,-,-
"2,172",Sunday's Illness,"$43,777",-,-,"$43,777",100%
"2,173",Hitler's Hollywood,"$43,766","$43,766",100%,-,-
"2,174",The Cleaners,"$43,670",-,-,"$43,670",100%
"2,175",On Borrowed Time,"$43,564",-,-,"$43,564",100%
"2,176",Kesif,"$43,467",-,-,"$43,467",100%
"2,177",When You No Longer Love Me,"$43,270",-,-,"$43,270",100%
"2,178",Brothers in Heaven,"$43,067",-,-,"$43,067",100%
"2,179",First We Take Brooklyn,"$42,812","$42,812",100%,-,-
"2,180",Querida Mv£ezinha,"$42,797",-,-,"$42,797",100%
"2,181",Porn for Newbies,"$42,759",-,-,"$42,759",100%
"2,182",Antariksham 9000 kmph,"$42,574",-,-,"$42,574",100%
"2,183",Adulthood,"$42,448",-,-,"$42,448",100%
"2,184",Three Words to Forever,"$42,374",-,-,"$42,374",100%
"2,185",Føniks 2018 Re-release,"$42,363",-,-,"$42,363",100%
"2,186",Amar-te à Meia-Noite,"$42,351",-,-,"$42,351",100%
"2,187",Pickpockets,"$42,271",-,-,"$42,271",100%
"2,188",The Forgiven,"$42,213",-,-,"$42,213",100%
"2,189",Ang Dalawang Mrs. Reyes,"$42,211",-,-,"$42,211",100%
"2,190",McKellen: Playing the Part,"$42,160",-,-,"$42,160",100%
"2,191",For Vagina's Sake,"$42,031",-,-,"$42,031",100%
"2,192",Summer of 84,"$42,027",-,-,"$42,027",100%
"2,193",A Tiger in Winter,"$42,019",-,-,"$42,019",100%
"2,194",The Chaser,"$41,914",-,-,"$41,914",100%
"2,195",Khalawees,"$41,898",-,-,"$41,898",100%
"2,196",Golden Exits,"$41,888","$41,888",100%,-,-
"2,197","Piazzolla, the Years of the Shark","$41,804",-,-,"$41,804",100%
"2,198",Cigarettes et chocolat chaud 2018 Re-release,"$41,748",-,-,"$41,748",100%
"2,199",Jonathan,"$41,558",-,-,"$41,558",100%
"2,200",Brama,"$41,411",-,-,"$41,411",100%
"2,201",Bull Fighting 2018 Re-release,"$41,381",-,-,"$41,381",100%
"2,202",The Dream of Nobody,"$41,259",-,-,"$41,259",100%
"2,203",Nails,"$41,249",-,-,"$41,249",100%
"2,204",In Between Seasons,"$41,187",-,-,"$41,187",100%
"2,205",Snekker Andersen og Julenissen 2018 Re-release,"$41,159",-,-,"$41,159",100%
"2,206",Deaf Child,"$41,130",-,-,"$41,130",100%
"2,207",Priboi,"$41,126",-,-,"$41,126",100%
"2,208",Sukeisti Kaledu Seneliai (Santa Swap),"$41,069",-,-,"$41,069",100%
"2,209",Blue Iguana,"$41,050",-,-,"$41,050",100%
"2,210",Henchmen,"$41,041","$1,469",3.6%,"$39,572",96.4%
"2,211",Ravenous,"$41,026",-,-,"$41,026",100%
"2,212",Don't Forget Me,"$40,939",-,-,"$40,939",100%
"2,213",No Money,"$40,900",-,-,"$40,900",100%
"2,214",Paraíso perdido 2018 Re-release,"$40,685",-,-,"$40,685",100%
"2,215",Three Spaces,"$40,417",-,-,"$40,417",100%
"2,216",Mihkel,"$40,276",-,-,"$40,276",100%
"2,217",Dolphin Man. The Story of Jacques Mayol,"$40,227",-,-,"$40,227",100%
"2,218",Camarón: Flamenco y revolución,"$40,210",-,-,"$40,210",100%
"2,219",On Her Shoulders,"$40,145","$28,288",70.5%,"$11,857",29.5%
"2,220",Humor Me,"$40,099","$40,099",100%,-,-
"2,221",Khido Khundi,"$40,024",-,-,"$40,024",100%
"2,222",Baba bi buçuk,"$40,019",-,-,"$40,019",100%
"2,223",An Elephant Sitting Still,"$39,599","$32,556",82.2%,"$7,043",17.8%
"2,224",Chal Mohan Ranga,"$39,598",-,-,"$39,598",100%
"2,225",Women Who Passed My Way,"$39,446",-,-,"$39,446",100%
"2,226",Band of Outsiders 2018 Re-release,"$39,414",-,-,"$39,414",100%
"2,227",Counterespionage,"$39,290",-,-,"$39,290",100%
"2,228",GujjuBhai - Most Wanted,"$39,266",-,-,"$39,266",100%
"2,229",I Do Not Care If We Go Down in History as Barbarians,"$39,171","$11,307",28.9%,"$27,864",71.1%
"2,230",Rage,"$39,046",-,-,"$39,046",100%
"2,231",The Starry Sky Above Me,"$38,891",-,-,"$38,891",100%
"2,232","Natacha, la pelicula","$38,871",-,-,"$38,871",100%
"2,233",Troppo napoletano 2018 Re-release,"$38,829",-,-,"$38,829",100%
"2,234",Arcadia,"$38,775",-,-,"$38,775",100%
"2,235","Jerico, the Infinite Flight of Days 2018 Re-release","$38,610",-,-,"$38,610",100%
"2,236",Habbet Caramel,"$38,561",-,-,"$38,561",100%
"2,237",Divide and Conquer,"$38,510","$38,510",100%,-,-
"2,238",Araby,"$38,399","$38,399",100%,-,-
"2,239",Caravaggio: The Soul and the Blood,"$38,289",-,-,"$38,289",100%
"2,240",Permission,"$38,260",-,-,"$38,260",100%
"2,241",No Intenso Agora,"$38,223","$24,955",65.3%,"$13,268",34.7%
"2,242",Puella Magi Madoka Magica the Movie Part III: The Rebellion Story 2018 Re-release,"$38,113",-,-,"$38,113",100%
"2,243",Ruth,"$38,110",-,-,"$38,110",100%
"2,244",Brainious,"$38,051",-,-,"$38,051",100%
"2,245",Gray Matter,"$38,034","$38,034",100%,-,-
"2,246",The Wanderers: The Quest of the Demon Hunter,"$37,955",-,-,"$37,955",100%
"2,247",Ee Nagaraniki Emaindi,"$37,906",-,-,"$37,906",100%
"2,248",Love of God,"$37,853",-,-,"$37,853",100%
"2,249",The Heart of Nuba,"$37,788","$37,788",100%,-,-
"2,250",Longing,"$37,646",-,-,"$37,646",100%
"2,251",Monster Busters,"$37,610",-,-,"$37,610",100%
"2,252",Krystal,"$37,516","$37,516",100%,-,-
"2,253",Una gita a Roma,"$37,287",-,-,"$37,287",100%
"2,254",Small Group,"$37,058","$37,058",100%,-,-
"2,255",24 Frames,"$37,045","$34,482",93.1%,"$2,563",6.9%
"2,256",Christmas Survival,"$36,809",-,-,"$36,809",100%
"2,257",Mind Game,"$36,613","$36,613",100%,-,-
"2,258",Love Afterlife,"$36,540",-,-,"$36,540",100%
"2,259",For Those Who Don't Read Me,"$36,506","$36,506",100%,-,-
"2,260",Land of Sorrow,"$36,373",-,-,"$36,373",100%
"2,261",Papa Hemingway in Cuba 2018 Re-release,"$36,291",-,-,"$36,291",100%
"2,262",Trolled,"$36,272",-,-,"$36,272",100%
"2,263",Mukoku,"$36,243",-,-,"$36,243",100%
"2,264",Le Corbeau,"$36,089","$36,089",100%,-,-
"2,265",Guardians 2018 Re-release,"$36,065",-,-,"$36,065",100%
"2,266",Just Like My Son,"$36,059",-,-,"$36,059",100%
"2,267",Oru Kuttanadan Blog,"$36,018",-,-,"$36,018",100%
"2,268",Road to the Moon,"$35,996",-,-,"$35,996",100%
"2,269",Azraille Dans,"$35,862",-,-,"$35,862",100%
"2,270",The House of Tomorrow,"$35,821","$35,821",100%,-,-
"2,271",The Road Movie,"$35,757","$35,757",100%,-,-
"2,272",Antes Que Eu Me Esqueça,"$35,726",-,-,"$35,726",100%
"2,273",Good Manners,"$35,714","$31,177",87.3%,"$4,537",12.7%
"2,274",Zhengzheng's World,"$35,630",-,-,"$35,630",100%
"2,275",The Delinquent Season,"$35,559",-,-,"$35,559",100%
"2,276",Beautiful Days,"$35,504",-,-,"$35,504",100%
"2,277",Dassehra,"$35,464",-,-,"$35,464",100%
"2,278",PGS: Intuition Is Your Personal Guidance System,"$35,423","$35,423",100%,-,-
"2,279",Welcome to New York 2018 Re-release,"$35,416",-,-,"$35,416",100%
"2,280",Non c'è più religione 2018 Re-release,"$35,310",-,-,"$35,310",100%
"2,281",Departure along the Sea,"$35,259",-,-,"$35,259",100%
"2,282",Grandma's Home,"$35,189",-,-,"$35,189",100%
"2,283",#Bornagain,"$35,137",-,-,"$35,137",100%
"2,284",Daytime Shooting Star 2018 Re-release,"$34,553",-,-,"$34,553",100%
"2,285",Zifir-i Azap,"$34,424",-,-,"$34,424",100%
"2,286",Holy Hell,"$34,366","$34,366",100%,-,-
"2,287",Tatli Bela,"$34,194",-,-,"$34,194",100%
"2,288",Icimdeki Hazine,"$34,194",-,-,"$34,194",100%
"2,289",Nota,"$34,142",-,-,"$34,142",100%
"2,290",King Skate,"$33,995",-,-,"$33,995",100%
"2,291",Maui,"$33,953","$33,953",100%,-,-
"2,292",Love is All,"$33,782",-,-,"$33,782",100%
"2,293",Pocoyo in cinemas: Your First Movie,"$33,775",-,-,"$33,775",100%
"2,294",Iki Iyi Cocuk,"$33,602",-,-,"$33,602",100%
"2,295",Wild Kids,"$33,523",-,-,"$33,523",100%
"2,296",Courtesy to the Nation,"$33,455",-,-,"$33,455",100%
"2,297",Bobby Robson: More Than a Manager,"$33,374",-,-,"$33,374",100%
"2,298",T.i.M,"$33,321",-,-,"$33,321",100%
"2,299",Shlyakhetni volotsyuhi,"$33,316",-,-,"$33,316",100%
"2,300",Não Olhes,"$33,302",-,-,"$33,302",100%
"2,301","Distant Voices, Still Lives 2018 Re-release","$33,301","$5,234",15.7%,"$28,067",84.3%
"2,302",Possum,"$33,225",-,-,"$33,225",100%
"2,303",Youtopia,"$32,955",-,-,"$32,955",100%
"2,304",Two Little Italians,"$32,811",-,-,"$32,811",100%
"2,305",Hoffmaniada,"$32,804",-,-,"$32,804",100%
"2,306",The Nun,"$32,659","$30,245",92.6%,"$2,414",7.4%
"2,307",Sollers Point,"$32,608","$32,608",100%,-,-
"2,308",Sangre blanca,"$32,595",-,-,"$32,595",100%
"2,309",Mr. Cheongsam,"$32,405",-,-,"$32,405",100%
"2,310",El Fantasma de mi Novia,"$32,352",-,-,"$32,352",100%
"2,311",Return,"$32,279",-,-,"$32,279",100%
"2,312",Yellow Is Forbidden,"$32,198",-,-,"$32,198",100%
"2,313",Goodland,"$32,140","$32,140",100%,-,-
"2,314",Moynihan,"$31,970","$31,970",100%,-,-
"2,315",Zak Storm,"$31,963",-,-,"$31,963",100%
"2,316",Doktor Martin: Záhada v Beskydech,"$31,652",-,-,"$31,652",100%
"2,317",Adanga Maru,"$31,533",-,-,"$31,533",100%
"2,318",On Happiness Road,"$31,505",-,-,"$31,505",100%
"2,319",Dominika,"$31,428",-,-,"$31,428",100%
"2,320",Mules,"$31,384",-,-,"$31,384",100%
"2,321",Un giorno all'improvviso,"$31,298",-,-,"$31,298",100%
"2,322",Deep Rivers,"$31,285",-,-,"$31,285",100%
"2,323",Motorhead - Clean Your Clock,"$31,277",-,-,"$31,277",100%
"2,324",Virus Tropical,"$31,100",-,-,"$31,100",100%
"2,325",Dogman's Rabies,"$31,086",-,-,"$31,086",100%
"2,326",Poor Boy,"$31,031","$31,031",100%,-,-
"2,327",Defying Chase,"$30,994",-,-,"$30,994",100%
"2,328",Source of Dreams,"$30,744",-,-,"$30,744",100%
"2,329",Intimissimi on Ice,"$30,691",-,-,"$30,691",100%
"2,330",Leviano,"$30,592",-,-,"$30,592",100%
"2,331",Cabaret Maxime,"$30,541",-,-,"$30,541",100%
"2,332",Heavy Trip,"$30,351","$10,153",33.5%,"$20,198",66.5%
"2,333",Secrets in the Hot Spring,"$30,337",-,-,"$30,337",100%
"2,334",Cin Tepesi,"$30,217",-,-,"$30,217",100%
"2,335",Cold Water,"$30,209","$30,209",100%,-,-
"2,336",Living Universe,"$30,038",-,-,"$30,038",100%
"2,337",Between Land and Sea,"$29,997",-,-,"$29,997",100%
"2,338",Svideteli,"$29,990",-,-,"$29,990",100%
"2,339",The Journey of Karma,"$29,973",-,-,"$29,973",100%
"2,340",Formentera Lady,"$29,647",-,-,"$29,647",100%
"2,341",Memories of Underdevelopment 2018 Re-release,"$29,647","$29,647",100%,-,-
"2,342",Dünya Hali,"$29,558",-,-,"$29,558",100%
"2,343",Counters,"$29,554",-,-,"$29,554",100%
"2,344",Marriage Palace,"$29,478",-,-,"$29,478",100%
"2,345",The Wonders 2018 Re-release,"$29,466",-,-,"$29,466",100%
"2,346",Master Returns,"$29,445",-,-,"$29,445",100%
"2,347",Mapplethorpe: Look at the Pictures 2018 Re-release,"$29,391",-,-,"$29,391",100%
"2,348",Charm City,"$29,335","$29,335",100%,-,-
"2,349",Son Of Manjeet Singh,"$29,134",-,-,"$29,134",100%
"2,350",Distorted,"$28,951",-,-,"$28,951",100%
"2,351",The Secret of Happiness,"$28,893",-,-,"$28,893",100%
"2,352",Even When I Fall,"$28,771",-,-,"$28,771",100%
"2,353",The Snowman and the Snowdog,"$28,727",-,-,"$28,727",100%
"2,354",Jefe,"$28,701",-,-,"$28,701",100%
"2,355",1938 - Diversi,"$28,611",-,-,"$28,611",100%
"2,356",Dva bileta domoy,"$28,580",-,-,"$28,580",100%
"2,357",The Ballymurphy Precedent,"$28,563",-,-,"$28,563",100%
"2,358",Restoring Tomorrow,"$28,556","$28,556",100%,-,-
"2,359",Terra Bruciata! - Scorched Earth!,"$28,334",-,-,"$28,334",100%
"2,360",A Field Day,"$28,277",-,-,"$28,277",100%
"2,361",Che: Part Two 2018 Re-release,"$28,268",-,-,"$28,268",100%
"2,362",Chamak,"$28,235",-,-,"$28,235",100%
"2,363",Growing Up,"$28,222",-,-,"$28,222",100%
"2,364",Interrogation,"$28,184",-,-,"$28,184",100%
"2,365",Bebek Geliyorum Demez,"$28,171",-,-,"$28,171",100%
"2,366",Ciro y yo,"$28,129",-,-,"$28,129",100%
"2,367",Mimi & Líza: Christmas Lights Mystery,"$28,049",-,-,"$28,049",100%
"2,368",Quai des Orfèvres 2018 Re-release,"$28,013","$28,013",100%,-,-
"2,369",The Amendment,"$27,961","$27,961",100%,-,-
"2,370",Senso,"$27,723","$27,723",100%,-,-
"2,371",Jai Simha,"$27,481",-,-,"$27,481",100%
"2,372",I am the Procurator,"$27,225",-,-,"$27,225",100%
"2,373",Graduation Journey,"$27,171",-,-,"$27,171",100%
"2,374",Grown Up,"$27,150",-,-,"$27,150",100%
"2,375",Sasha,"$27,031",-,-,"$27,031",100%
"2,376",5 Weddings,"$26,980",-,-,"$26,980",100%
"2,377",Binding Destiny,"$26,941",-,-,"$26,941",100%
"2,378",Our Little Sister 2018 Re-release,"$26,927",-,-,"$26,927",100%
"2,379",Tholiprema,"$26,878",-,-,"$26,878",100%
"2,380",Beyond the Mountains and Hills,"$26,824",-,-,"$26,824",100%
"2,381",1921,"$26,710",-,-,"$26,710",100%
"2,382",La Caleta,"$26,582",-,-,"$26,582",100%
"2,383",Milford Graves Full Mantis,"$26,566","$26,566",100%,-,-
"2,384",Chalakkudykkaran Changathy,"$26,496",-,-,"$26,496",100%
"2,385",Cao Cao and Yang Xiu,"$26,449",-,-,"$26,449",100%
"2,386","Tayo, the Little Bus","$26,425",-,-,"$26,425",100%
"2,387",At First Light,"$26,338","$3,292",12.5%,"$23,046",87.5%
"2,388",The Parents in the World,"$26,334",-,-,"$26,334",100%
"2,389",Marlina the Murderer in Four Acts,"$26,331","$17,788",67.6%,"$8,543",32.4%
"2,390",The Liar and His Lover 2018 Re-release,"$26,171",-,-,"$26,171",100%
"2,391",Leitis in Waiting,"$26,130",-,-,"$26,130",100%
"2,392",The Misandrists,"$26,123","$26,123",100%,-,-
"2,393",Deadly Treasure,"$26,102",-,-,"$26,102",100%
"2,394",An Almost Perfect Country 2018 Re-release,"$26,096",-,-,"$26,096",100%
"2,395",Ridge Runners,"$26,019","$26,019",100%,-,-
"2,396",Jet Trash 2018 Re-release,"$26,002","$26,002",100%,-,-
"2,397",Ciume,"$25,983",-,-,"$25,983",100%
"2,398",Black Mother,"$25,919","$18,762",72.4%,"$7,157",27.6%
"2,399",Ronaldo vs. Messi,"$25,859",-,-,"$25,859",100%
"2,400",Söz Vermistin,"$25,749",-,-,"$25,749",100%
"2,401",An Ordinary Man 2018 Re-release,"$25,636",-,-,"$25,636",100%
"2,402",The Man from Mo'Wax,"$25,502",-,-,"$25,502",100%
"2,403",The Wonders 2018 Re-release,"$25,388",-,-,"$25,388",100%
"2,404",Daivame Kaithozham K. Kumarakanam,"$25,373",-,-,"$25,373",100%
"2,405",The Royal Wedding of HRH Prince Harry & Miss Meghan Markle,"$25,373",-,-,"$25,373",100%
"2,406",Sous le même toit 2018 Re-release,"$25,192",-,-,"$25,192",100%
"2,407",Il teatro al lavoro,"$25,103",-,-,"$25,103",100%
"2,408",Vazante,"$25,091","$23,884",95.2%,"$1,207",4.8%
"2,409",Blue Amber,"$25,049",-,-,"$25,049",100%
"2,410",Bende Kal,"$25,027",-,-,"$25,027",100%
"2,411",1985,"$25,013",-,-,"$25,013",100%
"2,412",L'ora legale 2018 Re-release,"$24,885",-,-,"$24,885",100%
"2,413",An Elephant's Journey,"$24,844","$24,844",100%,-,-
"2,414",Exhibition on Screen: Michelangelo Love and Death,"$24,812",-,-,"$24,812",100%
"2,415",West of Sunshine,"$24,760",-,-,"$24,760",100%
"2,416",Chalo,"$24,740",-,-,"$24,740",100%
"2,417",Kaufman's Game,"$24,694",-,-,"$24,694",100%
"2,418",Pig,"$24,666",-,-,"$24,666",100%
"2,419",His Master's Voice,"$24,627",-,-,"$24,627",100%
"2,420",Periodo de prueba,"$24,586",-,-,"$24,586",100%
"2,421",Too Late to Die Young,"$24,487","$16,591",67.8%,"$7,896",32.2%
"2,422","It's Your Turn, Honey!","$24,434",-,-,"$24,434",100%
"2,423",Passed by Censor,"$24,399",-,-,"$24,399",100%
"2,424",Touch Chesi Chudu,"$24,394",-,-,"$24,394",100%
