Rank,Release Group,Worldwide,Domestic,%,Foreign,%
348,Mayday Life,"$7,435,496","$85,912",1.2%,"$7,349,584",98.8%
349,Lupin III: The First,"$7,355,549","$136,368",1.9%,"$7,219,181",98.1%
350,Pretty Cure Miracle Universe,"$7,350,621",-,-,"$7,350,621",100%
351,A City Called Macau,"$7,322,128",-,-,"$7,322,128",100%
352,Rebels,"$7,276,133",-,-,"$7,276,133",100%
353,Ivan Tsarevich and the Grey Wolf 4,"$7,217,184",-,-,"$7,217,184",100%
354,Naughty Grandma 2,"$7,209,951",-,-,"$7,209,951",100%
355,Heroic Losers,"$7,176,273",-,-,"$7,176,273",100%
356,The Big Trip,"$7,147,464",-,-,"$7,147,464",100%
357,Wild Rose,"$7,123,449","$1,635,117",23%,"$5,488,332",77%
358,The Most Beautiful Day in the World,"$7,088,166",-,-,"$7,088,166",100%
359,A Dog's Courage,"$7,072,240",-,-,"$7,072,240",100%
360,Dreamy Eyes,"$7,061,163",-,-,"$7,061,163",100%
361,Head Over Heels 3,"$7,033,642",-,-,"$7,033,642",100%
362,The Collini Case,"$6,901,301",-,-,"$6,901,301",100%
363,National Theatre Live: Fleabag,"$6,848,451","$326,283",4.8%,"$6,522,168",95.2%
364,The Bugle from Gutian,"$6,836,934",-,-,"$6,836,934",100%
365,Ibiza,"$6,822,634",-,-,"$6,822,634",100%
366,The Sun Is also a Star,"$6,750,029","$4,950,029",73.3%,"$1,800,000",26.7%
367,Pati Patni Aur Woh,"$6,712,525","$874,044",13%,"$5,838,481",87%
368,The Immortal,"$6,667,823",-,-,"$6,667,823",100%
369,Billion,"$6,606,931",-,-,"$6,606,931",100%
370,Saenai hiroin no sodatekata,"$6,606,609",-,-,"$6,606,609",100%
371,Prey 2019 Re-release,"$6,589,175",-,-,"$6,589,175",100%
372,The King's Letters,"$6,454,970",-,-,"$6,454,970",100%
373,Run the Race,"$6,424,420","$6,424,420",100%,-,-
374,Fixies vs Krabots,"$6,413,907",-,-,"$6,413,907",100%
375,The Mustang,"$6,405,816","$5,043,620",78.7%,"$1,362,196",21.3%
376,Women of Mafia 2,"$6,347,417",-,-,"$6,347,417",100%
377,Song Of Love,"$6,323,085",-,-,"$6,323,085",100%
378,Docteur?,"$6,288,610",-,-,"$6,288,610",100%
379,Samurai Shifters,"$6,246,509",-,-,"$6,246,509",100%
380,Vortex,"$6,225,444",-,-,"$6,225,444",100%
381,Immortal Hero,"$6,180,032","$43,007",0.7%,"$6,137,025",99.3%
382,Alice and the Mayor,"$6,163,499",-,-,"$6,163,499",100%
383,Yo-kai Watch Jam The Movie: Yo-kai Academy Y - Can a Cat be a Hero?,"$6,154,894",-,-,"$6,154,894",100%
384,High & Low: The Worst,"$6,081,142",-,-,"$6,081,142",100%
385,The Ideal Palace,"$6,067,463",-,-,"$6,067,463",100%
386,"Cyrano, My Love","$5,985,822","$351,019",5.9%,"$5,634,803",94.1%
387,Liberation,"$5,975,914",-,-,"$5,975,914",100%
388,The Goldfish,"$5,961,121",-,-,"$5,961,121",100%
389,Miss Forever,"$5,932,063",-,-,"$5,932,063",100%
390,Blue Story,"$5,881,391",-,-,"$5,881,391",100%
391,The Balkan Line,"$5,849,400",-,-,"$5,849,400",100%
392,The Guilty Ones,"$5,823,434",-,-,"$5,823,434",100%
393,Love at Second Sight,"$5,810,856",-,-,"$5,810,856",100%
394,Furie,"$5,756,185","$594,788",10.3%,"$5,161,397",89.7%
395,Dragon Force: Rise of Ultraman,"$5,755,641",-,-,"$5,755,641",100%
396,Dulce Familia,"$5,725,043",-,-,"$5,725,043",100%
397,Saaho,"$5,708,522","$2,872,057",50.3%,"$2,836,465",49.7%
398,The Haunted House: The Sky Ghost vs Jormungandr,"$5,705,509",-,-,"$5,705,509",100%
399,No Filter,"$5,682,744",-,-,"$5,682,744",100%
400,Mission Mangal,"$5,667,057","$3,659,413",64.6%,"$2,007,644",35.4%
401,Don't Stop Me Now,"$5,649,257",-,-,"$5,649,257",100%
402,The Miracle 2: Love,"$5,637,997",-,-,"$5,637,997",100%
403,Pagalpanti,"$5,633,633","$423,340",7.5%,"$5,210,293",92.5%
404,"April, May and June","$5,628,939",-,-,"$5,628,939",100%
405,Sadako,"$5,589,910",-,-,"$5,589,910",100%
406,Penoza: The Final Chapter,"$5,567,617",-,-,"$5,567,617",100%
407,Cua lai vo bau,"$5,564,332",-,-,"$5,564,332",100%
408,Cetto c'è senzadubbiamente,"$5,556,301",-,-,"$5,556,301",100%
409,Dancing Elephant,"$5,546,451",-,-,"$5,546,451",100%
410,Kishiryu Sentai Ryusoulger: Time Slip! Dinosaur Panic!!/Kamen Rider Zi-O: Over Quartzer,"$5,530,199",-,-,"$5,530,199",100%
411,"Someone, Somewhere","$5,485,340",-,-,"$5,485,340",100%
412,Text,"$5,317,898",-,-,"$5,317,898",100%
413,Non ci resta che il crimine,"$5,313,885",-,-,"$5,313,885",100%
414,Don't Let Go,"$5,288,011","$5,215,062",98.6%,"$72,949",1.4%
415,Les Misérables: The Staged Concert,"$5,257,431","$459,478",8.7%,"$4,797,953",91.3%
416,The Truth,"$5,257,385","$9,619",0.2%,"$5,247,766",99.8%
417,Rendez-vous chez les Malawas,"$5,249,689",-,-,"$5,249,689",100%
418,The Biggest Little Farm,"$5,248,412","$4,366,949",83.2%,"$881,463",16.8%
419,Star Twinkle PreCure the Movie: These Feelings Within The Song Of Stars,"$5,222,577",-,-,"$5,222,577",100%
420,My Best Friend's Wedding,"$5,217,162",-,-,"$5,217,162",100%
421,Pets United,"$5,165,399",-,-,"$5,165,399",100%
422,Jak poslubic milionera,"$5,121,361",-,-,"$5,121,361",100%
423,Kaabil 2019 Re-release,"$5,097,469",-,-,"$5,097,469",100%
424,Children of the Sea,"$5,092,603",-,-,"$5,092,603",100%
425,Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,"$5,078,942","$1,134,786",22.3%,"$3,944,156",77.7%
426,Latte & the Magic Waterstone,"$5,004,732",-,-,"$5,004,732",100%
427,Pororo 5: Treasure Island Adventure,"$4,994,433",-,-,"$4,994,433",100%
428,Loli Pop In Fantasy,"$4,971,755",-,-,"$4,971,755",100%
429,The Professor and the Madman,"$4,957,273",-,-,"$4,957,273",100%
430,Cep Herkülü: Naim Süleymanoglu,"$4,920,899",-,-,"$4,920,899",100%
431,Kral Sakir Korsanlar Diyari,"$4,919,713",-,-,"$4,919,713",100%
432,A Home with a View,"$4,919,529",-,-,"$4,919,529",100%
433,The Space Between the Lines,"$4,869,079",-,-,"$4,869,079",100%
434,Commando 3,"$4,854,910",-,-,"$4,854,910",100%
435,Windstorm 4: Ari's Arrival,"$4,818,297",-,-,"$4,818,297",100%
436,Mistresses,"$4,815,349",-,-,"$4,815,349",100%
437,Her Blue Sky,"$4,736,031",-,-,"$4,736,031",100%
438,Menteur,"$4,697,364","$4,697,364",100%,-,-
439,Jay and Silent Bob Reboot,"$4,691,248","$4,589,490",97.8%,"$101,758",2.2%
440,Sweetheart,"$4,678,042",-,-,"$4,678,042",100%
441,New Biz in the Hood,"$4,652,622",-,-,"$4,652,622",100%
442,The Last Black Man in San Francisco,"$4,637,830","$4,515,719",97.4%,"$122,111",2.6%
443,Housefull 4,"$4,634,173","$2,109,160",45.5%,"$2,525,013",54.5%
444,The Shiny Shrimps,"$4,619,077",-,-,"$4,619,077",100%
445,A Hidden Life,"$4,607,564","$1,730,597",37.6%,"$2,876,967",62.4%
446,Forgotten Christmas,"$4,599,483",-,-,"$4,599,483",100%
447,The Beach Bum,"$4,554,416","$3,502,600",76.9%,"$1,051,816",23.1%
448,The Last White Witch,"$4,540,085",-,-,"$4,540,085",100%
449,Os Parças 2,"$4,530,412",-,-,"$4,530,412",100%
450,Close to the Horizon,"$4,476,218",-,-,"$4,476,218",100%
451,Hello World,"$4,449,860",-,-,"$4,449,860",100%
452,Swift,"$4,428,275",-,-,"$4,428,275",100%
453,The Secret of China,"$4,408,165",-,-,"$4,408,165",100%
454,Jesters: The Game Changers,"$4,394,324",-,-,"$4,394,324",100%
455,Brian Banks,"$4,376,819","$4,376,819",100%,-,-
456,Terra Willy,"$4,376,635",-,-,"$4,376,635",100%
457,Bring Me Home,"$4,372,290",-,-,"$4,372,290",100%
458,Whisper of Silent Body,"$4,303,111",-,-,"$4,303,111",100%
459,Seer Movie 7: Crazy Intelligence,"$4,271,262",-,-,"$4,271,262",100%
460,Linda Ronstadt: The Sound of My Voice,"$4,252,657","$4,252,657",100%,-,-
461,Peppa Pig: Festival of Fun,"$4,207,779",-,-,"$4,207,779",100%
462,Their Lucky Stars,"$4,148,577",-,-,"$4,148,577",100%
463,Savage,"$4,140,502","$74,491",1.8%,"$4,066,011",98.2%
464,Send Me to the Clouds,"$4,132,253",-,-,"$4,132,253",100%
465,Arctic 2019 Re-release,"$4,124,015","$2,410,795",58.5%,"$1,713,220",41.5%
466,Bajo el mismo techo,"$4,101,147",-,-,"$4,101,147",100%
467,Venise n'est pas en Italie,"$4,053,996",-,-,"$4,053,996",100%
468,My Dog Stupid,"$4,040,319",-,-,"$4,040,319",100%
469,Junglee,"$4,033,587","$295,784",7.3%,"$3,737,803",92.7%
470,Yao,"$4,017,253",-,-,"$4,017,253",100%
471,Ride Your Wave,"$4,006,347","$332,432",8.3%,"$3,673,915",91.7%
472,Mr. Osomatsu the Movie,"$3,987,805",-,-,"$3,987,805",100%
473,Verliefd op Cuba,"$3,966,812",-,-,"$3,966,812",100%
474,Zhou Enlai Returned To Yanan,"$3,963,494",-,-,"$3,963,494",100%
475,Lucifer,"$3,956,978",-,-,"$3,956,978",100%
476,Hello Carbot the Movie: The Secret of Omphalos Island,"$3,954,836",-,-,"$3,954,836",100%
477,Happy Little Submarine: Space Pals,"$3,935,230",-,-,"$3,935,230",100%
478,Hello Carbot The Movie: Save The Moon,"$3,906,109",-,-,"$3,906,109",100%
479,Beaux-parents,"$3,887,946",-,-,"$3,887,946",100%
480,Geuk-Jang-Pan Hel-Lo-Ka-Bot: Om-Pa-Ro-Seu Seom-Ui Bi-Mil,"$3,872,562",-,-,"$3,872,562",100%
481,Kasablanka,"$3,856,353",-,-,"$3,856,353",100%
482,Let'S Go! Anpanman: Sparkle! Princess Vanilla of the Land of Ice Cream,"$3,849,126",-,-,"$3,849,126",100%
483,Horrible Histories: The Movie - Rotten Romans,"$3,837,593",-,-,"$3,837,593",100%
484,The Journalist,"$3,836,428",-,-,"$3,836,428",100%
485,By Quantum Physics: A Nightlife Venture,"$3,823,284",-,-,"$3,823,284",100%
486,The Big Wish,"$3,745,033",-,-,"$3,745,033",100%
487,Western Stars,"$3,681,681","$1,581,681",43%,"$2,100,000",57%
488,Top End Wedding,"$3,681,669",-,-,"$3,681,669",100%
489,The Professor,"$3,645,308",-,-,"$3,645,308",100%
490,Listen to the Universe,"$3,640,915",-,-,"$3,640,915",100%
491,Face Off: The Walking Guests,"$3,592,627",-,-,"$3,592,627",100%
492,Badla,"$3,590,894","$1,861,000",51.8%,"$1,729,894",48.2%
493,Happy New Year,"$3,587,694",-,-,"$3,587,694",100%
494,Proceder,"$3,572,622",-,-,"$3,572,622",100%
495,Bacurau,"$3,541,476","$58,115",1.6%,"$3,483,361",98.4%
496,The Oscar Nominated Short Films 2019: Documentary,"$3,538,550","$3,531,094",99.8%,"$7,456",0.2%
497,Ek Ladki Ko Dekha Toh Aisa Laga,"$3,531,837","$1,182,636",33.5%,"$2,349,201",66.5%
498,Faustina: Love and Mercy,"$3,498,887","$2,243,180",64.1%,"$1,255,707",35.9%
499,Parallel World Love Story,"$3,495,997",-,-,"$3,495,997",100%
500,Maiden,"$3,495,241","$3,168,978",90.7%,"$326,263",9.3%
501,Lost in Love,"$3,493,631",-,-,"$3,493,631",100%
502,The Aeronauts,"$3,485,251",-,-,"$3,485,251",100%
503,Hutong Housekeeper,"$3,483,825",-,-,"$3,483,825",100%
504,Chasing Dream,"$3,483,793",-,-,"$3,483,793",100%
505,F*ck de liefde,"$3,475,128",-,-,"$3,475,128",100%
506,La lutte des classes,"$3,473,226",-,-,"$3,473,226",100%
507,Sober Driver,"$3,470,484",-,-,"$3,470,484",100%
508,The Room 2019 Re-release,"$3,453,912",-,-,"$3,453,912",100%
509,Midnight Diner,"$3,412,771","$18,555",0.5%,"$3,394,216",99.5%
510,Friends 25th: The One With The Anniversary,"$3,403,406","$2,884,827",84.8%,"$518,579",15.2%
511,Honey Boy,"$3,400,977","$3,012,615",88.6%,"$388,362",11.4%
512,The Hole in the Ground,"$3,373,474","$21,072",0.6%,"$3,352,402",99.4%
513,J'irai où tu iras,"$3,366,005",-,-,"$3,366,005",100%
514,Echo in the Canyon,"$3,355,324","$3,355,324",100%,-,-
515,Panipat,"$3,349,899","$461,863",13.8%,"$2,888,036",86.2%
516,Dance Juvenile,"$3,327,855",-,-,"$3,327,855",100%
517,Poslední aristokratka,"$3,327,133",-,-,"$3,327,133",100%
518,The Death & Life of John F. Donovan,"$3,326,364","$152,713",4.6%,"$3,173,651",95.4%
519,André Rieu 2019 Maastricht Concert - Shall We Dance? Encore,"$3,324,837",-,-,"$3,324,837",100%
520,Chhichhore,"$3,311,391","$2,004,400",60.5%,"$1,306,991",39.5%
521,Off Course to China,"$3,288,447",-,-,"$3,288,447",100%
522,Marianne & Leonard: Words of Love,"$3,273,573","$1,012,034",30.9%,"$2,261,539",69.1%
523,Amundsen,"$3,264,993",-,-,"$3,264,993",100%
524,Ready to Mingle,"$3,231,457",-,-,"$3,231,457",100%
525,Conviction,"$3,220,230",-,-,"$3,220,230",100%
526,Celle que vous croyez,"$3,212,786",-,-,"$3,212,786",100%
527,Qiaohu and the Fantastic Flying Ship,"$3,202,174",-,-,"$3,202,174",100%
528,Palm Beach,"$3,178,253",-,-,"$3,178,253",100%
529,Pilgrim's Progress,"$3,173,282","$1,294,596",40.8%,"$1,878,686",59.2%
530,Sheep and Wolves: Pig Deal,"$3,171,916",-,-,"$3,171,916",100%
531,Guadalupe Reyes,"$3,163,905",-,-,"$3,163,905",100%
532,Kak ya stal russkim,"$3,154,176",-,-,"$3,154,176",100%
533,Saving Leningrad,"$3,124,179",-,-,"$3,124,179",100%
534,Spy Cat,"$3,109,978",-,-,"$3,109,978",100%
535,Premier de la classe,"$3,092,699",-,-,"$3,092,699",100%
536,A Little Princess,"$3,088,328",-,-,"$3,088,328",100%
537,All my crazy love,"$3,066,959",-,-,"$3,066,959",100%
538,Vai que Cola 2: O Começo,"$3,061,712",-,-,"$3,061,712",100%
539,The Japon,"$3,059,544",-,-,"$3,059,544",100%
540,Hunt Down,"$3,024,230",-,-,"$3,024,230",100%
541,All Is True,"$3,019,143","$1,200,481",39.8%,"$1,818,662",60.2%
542,Remain Silent,"$3,004,005",-,-,"$3,004,005",100%
543,Heidi 2019 Re-release,"$2,999,491",-,-,"$2,999,491",100%
544,Askeladden - I Soria Moria slott,"$2,996,763",-,-,"$2,996,763",100%
545,Mio fratello rincorre i dinosauri,"$2,983,270",-,-,"$2,983,270",100%
546,Mr. Majnu,"$2,979,992",-,-,"$2,979,992",100%
547,Sister Sister,"$2,978,284",-,-,"$2,978,284",100%
548,Over Fingers,"$2,972,353",-,-,"$2,972,353",100%
549,The Tunnel,"$2,964,640",-,-,"$2,964,640",100%
550,Kardec,"$2,953,700",-,-,"$2,953,700",100%
551,"For Better, for Worse","$2,949,767",-,-,"$2,949,767",100%
552,Sibyl,"$2,943,278",-,-,"$2,943,278",100%
553,On a Magical Night,"$2,939,209",-,-,"$2,939,209",100%
554,The Informer,"$2,927,708","$300,460",10.3%,"$2,627,248",89.7%
555,Como Novio de Pueblo,"$2,918,483",-,-,"$2,918,483",100%
556,Martin Eden,"$2,902,113",-,-,"$2,902,113",100%
557,Da guo chang jiang qu: Towards the river of glorious,"$2,899,674",-,-,"$2,899,674",100%
558,Hero,"$2,889,720",-,-,"$2,889,720",100%
559,The Red Band Society - The Movie,"$2,886,400",-,-,"$2,886,400",100%
560,Oh Mercy!,"$2,885,167",-,-,"$2,885,167",100%
561,Advance Wave Upon Wave,"$2,883,905",-,-,"$2,883,905",100%
562,Immenhof - Das Abenteuer eines Sommers,"$2,871,120",-,-,"$2,871,120",100%
563,The Invincible Dragon,"$2,869,666",-,-,"$2,869,666",100%
564,1800 gramów,"$2,867,080",-,-,"$2,867,080",100%
565,NiNoKuni,"$2,858,846",-,-,"$2,858,846",100%
566,Mr. Jones,"$2,848,494",-,-,"$2,848,494",100%
567,City of Lies,"$2,844,013","$572,493",20.1%,"$2,271,520",79.9%
568,Kinky Boots the Musical,"$2,843,226","$900,451",31.7%,"$1,942,775",68.3%
569,Walter,"$2,811,644",-,-,"$2,811,644",100%
570,Let's Dance,"$2,806,934",-,-,"$2,806,934",100%
571,Diego Maradona,"$2,793,443",-,-,"$2,793,443",100%
572,Ninja Drones?,"$2,791,948",-,-,"$2,791,948",100%
573,After the Wedding,"$2,790,019","$1,574,258",56.4%,"$1,215,761",43.6%
574,Geuk-Jang-Pan Gong-Ryong-Me-Ka-Deu: Ta-I-Ni-So-Eo-Ui Seom,"$2,779,931",-,-,"$2,779,931",100%
575,The Blackout,"$2,763,702",-,-,"$2,763,702",100%
576,Eye for an Eye,"$2,750,926",-,-,"$2,750,926",100%
577,Captain Sabertooth and the Magic Diamond,"$2,742,395",-,-,"$2,742,395",100%
578,Just a Gigolo,"$2,741,409",-,-,"$2,741,409",100%
579,Girls und Panzer das Finale: Part II,"$2,721,506",-,-,"$2,721,506",100%
580,Love the Way You Are,"$2,719,322",-,-,"$2,719,322",100%
581,Hui dao guo qu yong bao ni,"$2,718,620",-,-,"$2,718,620",100%
582,Push and Shove,"$2,704,326",-,-,"$2,704,326",100%
583,Hope,"$2,684,147",-,-,"$2,684,147",100%
584,The Weasel's Tale,"$2,640,752",-,-,"$2,640,752",100%
585,Vic the Viking and the Magic Sword,"$2,638,760",-,-,"$2,638,760",100%
586,Kakegurui,"$2,635,709",-,-,"$2,635,709",100%
587,Mees Kees in de Wolken,"$2,635,299",-,-,"$2,635,299",100%
588,The Passage,"$2,628,589",-,-,"$2,628,589",100%
589,Mentada de Padre,"$2,601,804",-,-,"$2,601,804",100%
590,Metallica & San Francisco Symphony - S&M2,"$2,582,847","$1,252,385",48.5%,"$1,330,462",51.5%
591,Twin Murders: The Silence of the White City,"$2,575,843",-,-,"$2,575,843",100%
592,Our Happy Holiday,"$2,574,579",-,-,"$2,574,579",100%
593,Waves,"$2,570,294","$1,658,790",64.5%,"$911,504",35.5%
594,Happy Birthday,"$2,556,857",-,-,"$2,556,857",100%
595,Take That - Greatest Hits Live,"$2,547,964",-,-,"$2,547,964",100%
596,Blind Shaman,"$2,543,147",-,-,"$2,543,147",100%
597,So What Is Love,"$2,537,725",-,-,"$2,537,725",100%
598,Spirits in the Forest,"$2,531,785","$704,744",27.8%,"$1,827,041",72.2%
599,Into the Labyrinth,"$2,516,726",-,-,"$2,516,726",100%
600,The Twins,"$2,504,008",-,-,"$2,504,008",100%
601,Still Human,"$2,467,971",-,-,"$2,467,971",100%
602,Roxane,"$2,458,404",-,-,"$2,458,404",100%
603,The Resistance Fighter,"$2,458,025",-,-,"$2,458,025",100%
604,Kabir Singh,"$2,445,252",-,-,"$2,445,252",100%
605,Bigil,"$2,441,136",-,-,"$2,441,136",100%
606,The First King,"$2,440,478",-,-,"$2,440,478",100%
607,Change of Gangster,"$2,415,054",-,-,"$2,415,054",100%
608,The Art of Self-Defense,"$2,414,269","$2,410,914",99.9%,"$3,355",0.1%
609,Sound! Euphonium the Movie - Our Promise: A Brand New Day,"$2,403,030","$90,341",3.8%,"$2,312,689",96.2%
610,Next Gen,"$2,379,961",-,-,"$2,379,961",100%
611,The Swallows of Kabul,"$2,373,010",-,-,"$2,373,010",100%
612,Gloria Mundi,"$2,358,012",-,-,"$2,358,012",100%
613,Untold Body,"$2,340,262",-,-,"$2,340,262",100%
614,Allá en el Rancho,"$2,339,361",-,-,"$2,339,361",100%
615,The Silence,"$2,325,977",-,-,"$2,325,977",100%
616,"Zabawa, Zabawa","$2,323,646",-,-,"$2,323,646",100%
617,Cold Feet,"$2,311,508",-,-,"$2,311,508",100%
618,Karakomik Filmler Double Bill,"$2,310,561",-,-,"$2,310,561",100%
619,Futro z misia,"$2,308,943",-,-,"$2,308,943",100%
620,Re: Zero kara Hajimeru Isekai Seikatsu: Hyouketsu no Kizuna,"$2,300,303",-,-,"$2,300,303",100%
621,Piranhas,"$2,298,525","$23,494",1%,"$2,275,031",99%
622,3 from Hell,"$2,295,825","$2,172,949",94.6%,"$122,876",5.4%
623,Cinayet Süsü,"$2,290,543",-,-,"$2,290,543",100%
624,Luce,"$2,268,204","$2,010,613",88.6%,"$257,591",11.4%
625,Haunt,"$2,243,353",-,-,"$2,243,353",100%
626,Family of Strangers,"$2,239,530",-,-,"$2,239,530",100%
627,Adiós,"$2,232,821",-,-,"$2,232,821",100%
628,Un monde plus grand,"$2,231,225",-,-,"$2,231,225",100%
629,Oru Yamandan Premakadha,"$2,210,977",-,-,"$2,210,977",100%
630,Queen of Spades: Through the Looking Glass,"$2,190,242",-,-,"$2,190,242",100%
631,It Must Be Heaven,"$2,179,183",-,-,"$2,179,183",100%
632,Gone with the Wind 2019 Re-release,"$2,176,120","$2,176,120",100%,-,-
633,The Sexy Guys,"$2,148,689",-,-,"$2,148,689",100%
634,The Best Years of a Life,"$2,140,987",-,-,"$2,140,987",100%
635,El Hubiera Sí Existe,"$2,136,481",-,-,"$2,136,481",100%
636,Fahim,"$2,130,736",-,-,"$2,130,736",100%
637,Enter the Forbidden City,"$2,127,425",-,-,"$2,127,425",100%
638,The Bears' Famous Invasion of Sicily,"$2,113,765",-,-,"$2,113,765",100%
639,Killing for the Prosecution 2019 Re-release,"$2,103,626",-,-,"$2,103,626",100%
640,Back To Youth,"$2,099,187",-,-,"$2,099,187",100%
641,The Wizard of Oz 2019 Re-release,"$2,097,514","$2,076,020",99%,"$21,494",1%
642,Free! Road to the World - The Dream,"$2,090,149",-,-,"$2,090,149",100%
643,Danger Close,"$2,088,085",-,-,"$2,088,085",100%
644,Benjamin the Elephant (2020),"$2,086,431",$49,<0.1%,"$2,086,382",100%
645,Papicha,"$2,085,207",-,-,"$2,085,207",100%
646,Another Child,"$2,083,565",-,-,"$2,083,565",100%
647,Ordinary Happiness,"$2,063,694",-,-,"$2,063,694",100%
648,Farewell to the Night,"$2,061,454",-,-,"$2,061,454",100%
649,Vlastníci,"$2,058,974",-,-,"$2,058,974",100%
650,A Reindeer's Journey,"$2,053,289",-,-,"$2,053,289",100%
651,42nd Street: The Musical,"$2,046,216","$187,440",9.2%,"$1,858,776",90.8%
652,Checkered Ninja,"$2,042,046",-,-,"$2,042,046",100%
653,Oldur Beni Sevgilim,"$2,041,847",-,-,"$2,041,847",100%
654,Operation Cicero,"$2,030,534",-,-,"$2,030,534",100%
655,Present Laughter,"$2,026,562",-,-,"$2,026,562",100%
656,Made in China 2019 Re-release,"$2,011,855",-,-,"$2,011,855",100%
657,Tomorrow's a New Day,"$1,999,118",-,-,"$1,999,118",100%
658,Petta,"$1,996,655",-,-,"$1,996,655",100%
659,The Legacy of the Bones,"$1,981,353",-,-,"$1,981,353",100%
660,(Nie)znajomi,"$1,979,437",-,-,"$1,979,437",100%
661,No Game No Life: Zero 2019 Re-release,"$1,969,797",-,-,"$1,969,797",100%
662,Jo Pil-ho: The Dawning Rage,"$1,969,256",-,-,"$1,969,256",100%
663,The Juror,"$1,966,413",-,-,"$1,966,413",100%
664,Conquest,"$1,964,806",-,-,"$1,964,806",100%
665,13rd Sister,"$1,959,302",-,-,"$1,959,302",100%
666,Dear Devil Brother,"$1,950,104",-,-,"$1,950,104",100%
667,Zombie for Sale,"$1,949,681",-,-,"$1,949,681",100%
668,Abigail,"$1,940,234",-,-,"$1,940,234",100%
669,Homme Fatale,"$1,937,442",-,-,"$1,937,442",100%
670,No Such Thing as Housewives 2,"$1,937,239",-,-,"$1,937,239",100%
671,Devushki byvayut raznye,"$1,933,579",-,-,"$1,933,579",100%
672,122,"$1,928,719",-,-,"$1,928,719",100%
673,Luka Chuppi,"$1,923,586","$1,042,905",54.2%,"$880,681",45.8%
674,The Keeper,"$1,916,514",-,-,"$1,916,514",100%
675,My Dear Assistant,"$1,908,077",-,-,"$1,908,077",100%
676,According to Our Butler,"$1,907,988",-,-,"$1,907,988",100%
677,Kumanthong,"$1,907,218",-,-,"$1,907,218",100%
678,Mrs. Lowry and Son,"$1,905,981",-,-,"$1,905,981",100%
679,Fantastic Fungi,"$1,877,675","$1,788,322",95.2%,"$89,353",4.8%
680,Single Street,"$1,865,000",-,-,"$1,865,000",100%
681,Matthias & Maxime,"$1,863,999","$374,739",20.1%,"$1,489,260",79.9%
682,The Rodriguez and the Beyond,"$1,861,881",-,-,"$1,861,881",100%
